Institute,Academic Program,Quota,Seat Type,Gender,Opening Rank,Closing Rank
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7202,9693
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),6141,8347
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2545,4240
"Indian Institute of Information Technology, Agartala","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),5317,5375
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,26003,37850
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),39590,46133
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,945,945
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5732,5811
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),6975,7062
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,239,239
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,10921,14984
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),16190,18372
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,568,568
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7259,9247
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),8619,9464
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,188,188
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2116,3700
"Indian institute of information technology, Raichur, Karnataka","Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3748,3748
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6868,34471
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),36253,44196
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1218,1218
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4893,5346
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),6214,6566
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,189,189
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,10334,13831
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),14412,17953
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,692,692
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6378,8256
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),7662,8383
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,144,144
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3523,3776
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),3828,3828
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,23426,39805
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),46372,49363
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2601,2601
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5913,6159
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7456,7456
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,13871,15782
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),16451,20714
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1504,1504
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2570,9248
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),9760,10623
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3877,4694
"Indian institute of information technology, Raichur, Karnataka","Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4766,4766
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,27990,39362
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),38970,42692
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3025,3025
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5600,6050
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),7765,7765
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,13305,16001
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),18194,20560
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7532,10011
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),9958,10278
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3959,4654
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),5028,5028
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,25787,35676
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),35183,41565
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2206,2532
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4939,5524
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),6736,6967
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,397,397
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,11135,15277
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),16953,18822
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,1537,1537
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8450,9676
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),7146,9994
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2095,4629
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4734,4967
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,29552,42482
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),42934,46661
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,3623,3623
